host_id;host_url;host_name;host_since;host_ville;host_pays;host_about;host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_listings_count;host_total_listings_count
32863988;https://www.airbnb.com/users/show/32863988;Vanessa;42131;Anglet;France;"J'aime voyager en Europe pour les week end prolongés et partout dans le monde pour des plus longues durées... J'ai adoré Cuba et le Costa Rica...
J'adore échanger alors n'hésitez pas...
Profiter de l'instant présent est ma devise ;-)

I like to travel to Europe for the long weekend and throughout the world for longer periods ... I loved Cuba and Costa Rica ...
I love to exchange so please ...
Enjoy the moment this is my motto ;-)";within an hour;1;1;1;3;4
237248293;https://www.airbnb.com/users/show/237248293;Charles;43482;Mont-de-Marsan;France;;a few days or more;0;0;0;1;1
288606304;https://www.airbnb.com/users/show/288606304;Francoise;43701;;;;within a few hours;1;0,44;0;1;1
14376497;https://www.airbnb.com/users/show/14376497;Nathalie & Julien;41745;Anglet;France;;within a day;1;1;1;1;1
296085026;https://www.airbnb.com/users/show/296085026;Marie-Claude;43726;Yzeure;France;"Ayant passé mon enfance au Pays Basque, l’océan est nécessaire à mon bien-être et j'aime venir me ressourcer à Ciboure; Aimant les activités de randonnée en montagne , la baignade en mer et le partage des jeux de plage avec les enfants, j'espère que comme nous, vous apprécierez l'emplacement de cet appartement pratique et bien équipé, nid confortable pour goûter des moments partagés en famille et visiter ce magnifique pays. Notre belle piscine offre repos et détente après une journée bien occupée, ou farniente toute la journée si l'on veut se reposer.";within an hour;1;1;0;1;2
289044463;https://www.airbnb.com/users/show/289044463;Régis;43703;Mauléon;France;"Bonjour, bienvenue chez Maylis et Régis et leurs enfants Argitxu et Xantiana.
Honki jin Maulen, eta hobeki erraiteko Maule Gainean !";within an hour;1;1;0;1;1
69410346;https://www.airbnb.com/users/show/69410346;Jon;42488;Hendaye;France;;;;1;0;1;1
165826252;https://www.airbnb.com/users/show/165826252;Bixente;43104;Espelette;France;Je réponds assez rapidement à toutes vos demandes ou renseignements. N'hésitez pas, le Pays Basque vous attends !!;within an hour;1;1;1;1;1
3779016;https://www.airbnb.com/users/show/3779016;Jérôme;41188;Paris;France;;;;1;0;1;1
487299265;https://www.airbnb.com/users/show/487299265;Vent;44876;Biarritz;France;"Concierge Services 
Enjoy a relaxed vacation in Bask Country
Sea / Sun / Moutain";;;;0;1;2
42754779;https://www.airbnb.com/users/show/42754779;Julie;42244;Montardon;France;Amoureuse de ma région, Pyrenees et Pays Basque car j’adore l’océan et la montagne, je serai à votre disposition pour vous indiquer les meilleures activités à pratiquer et visites à faire dans notre belle région. Habitant à 1h de St Jean de Luz, je serai là pour vous accueillir et reste à votre écoute si vous avez besoin de moi. ;;;;0;1;1
26906564;https://www.airbnb.com/users/show/26906564;Jerome;42033;Biarritz;France;;within a few hours;1;0,89;0;1;1
80629160;https://www.airbnb.com/users/show/80629160;Catherine;42550;Aire-sur-l'Adour;France;;;;;0;1;5
17802994;https://www.airbnb.com/users/show/17802994;Isabel;41828;Biarritz;France;;;;;0;1;1
135641035;https://www.airbnb.com/users/show/135641035;Thomas;42904;Hendaye;France;;;;0;0;1;2
23580102;https://www.airbnb.com/users/show/23580102;Kevin Et Alexandra;41953;La Bastide-Clairence;France;;within an hour;1;1;1;1;1
7877549;https://www.airbnb.com/users/show/7877549;Françoise;41487;Bayonne;France;;within an hour;1;1;1;1;4
8969888;https://www.airbnb.com/users/show/8969888;Ségo And Math;41538;Ascain;France;"De nature bonne vivante,amoureuse de mon Pays Basque natal. 
Le calme, la nature, la randonnée jardiner,voyager, danser ,la musique, manger , cuisiner, partager et rire ... font partis de notre vie... 
Mon mari et moi aimons partager et faire profiter de ce lieu de vie que nous avons créé ensemble,pour vous y installer le temps d une pause. Nous sommes d une totale discrétion, nous mettons tout en oeuvre pour que votre séjour se passe sublimement bien et nous vous aiderons tout au long de votre séjour si vous avez besoin de conseils pour un séjour inoubliable. 
Nos filles, Louise et Romane,partageant notre passion, embellirons ce lieu de rencontre par leur joie de vivre et leur sourire  ainsi que Luna et Éden, nos deux chattes, qui pourront vous  rendre visite pour un moment de (Website hidden by Airbnb) la dernière tornade Stella, notre petite chienne Border collie
";within an hour;1;1;1;2;5
296925023;https://www.airbnb.com/users/show/296925023;Marie;43730;;;;within an hour;1;1;0;1;1
290171977;https://www.airbnb.com/users/show/290171977;Pamela Et Manou;43706;Guéthary;France;"Nous sommes un couple de surfeurs amoureux des voyages et de l'océan. Tous deux entrepreneurs dynamiques libres et indépendants.  Nous vivons la vie dont nous avons toujours rêvée de vivre, heureux et chanceux au bord de la mer et proche de la nature avec nos 2 petits garçons entourés de nos amis et notre famille. Nous sommes des inconditionnels de la cuisine du monde et des spécialités locales. Notre quotidien se fait rarement sans musique et sans sport!
Nous nous ferons un plaisir de vous accueillir chez nous et de vous apportez services, conseils et sourires!
Notre devise: CARPE DIEM

Vous pourrez compter sur nous pour toutes recommandations et conseils sur les sorties et événements  locaux à ne pas rater, les bons spots de surf, les bonnes adresses restaurant/bar et autres choses à tester et absolument faire durant votre séjour parmi nous!

A bientôt!";within an hour;1;1;0;2;2
95542878;https://www.airbnb.com/users/show/95542878;Melissa;42630;Arcangues;France;"Ô FIL DE LO
À CHAQUE ENVIE SON LIEU DE VIE

LO, ici, au Pays Basque, signifie le sommeil. Une promesse de bien-être et de sérénité. Mais LO dit aussi L’Océan, omniprésent dans l’ADN et la culture de notre bout de terre côtière.

Plus que de simples solutions d’hébergement, Ô FIL DE LO ce sont de véritables lieux de vie adaptés à chaque envie, des adresses authentiques imaginées pour que vous vous sentiez comme chez vous à chacun de vos passages.";within a day;1;;0;3;3
99849412;https://www.airbnb.com/users/show/99849412;Sylvie;42659;Anglet;France;;;;;0;1;1
230529026;https://www.airbnb.com/users/show/230529026;Sébastien;43447;Guéthary;France;;within a few hours;1;0,75;0;1;1
193288110;https://www.airbnb.com/users/show/193288110;Nadine;43254;Bayonne;France;"Bonjour,  

Nous sommes Nadine et Thierry  couple très simple.
Amoureux du pays basque, terre natale de Thierry. 
Aimons nous retrouver en famille ou entre amis pour des moments de partage et de convivialité. 
Souhaitons faire partager la découverte du pays basque entre mer et montagne ; chez nous ou dans les autres biens que je gère !
Au plaisir de vous rencontrer.";;;0,5;0;9;11
2107478;https://www.airbnb.com/users/show/2107478;Philippe;41009;Paris;France;"La vie est belle!
Profitez de vos voyages à travers le monde pour mordre la vie à pleine dents et vous émerveiller!";within an hour;0,98;0,99;0;90;150
297850913;https://www.airbnb.com/users/show/297850913;Martine;43733;Ascain;France;appartement au 1er étage d'une maison ;within a day;0,5;1;1;1;1
73272299;https://www.airbnb.com/users/show/73272299;Andre;42512;Bidart;France;;within an hour;1;1;0;1;1
244845350;https://www.airbnb.com/users/show/244845350;Maritxu;43519;Sare;France;"Nous sommes une famille de 4, avec deux enfants. Nous vivons dans la même maison que l'appartement proposé, en toute simplicité et convivialité.
Je vous propose à la location un logement soigneusement entretenu, dans une maison Basque traditionnelle avec vue sur les champs et montagnes de nos campagnes. 
";within an hour;1;0,84;1;1;1
299761298;https://www.airbnb.com/users/show/299761298;Patrick;43741;;;Patrick ;within an hour;1;1;1;1;1
299766261;https://www.airbnb.com/users/show/299766261;Franck;43741;;;;;;0;0;1;1
15792270;https://www.airbnb.com/users/show/15792270;Frédéric;41780;Anglet;France;J'adore voyager et rencontrer de nouvelles personnes.;within an hour;0,8;0,84;0;2;2
300239735;https://www.airbnb.com/users/show/300239735;Simone Et Renée;43743;;;;within an hour;1;0,85;0;1;1
297945639;https://www.airbnb.com/users/show/297945639;Louis;43733;Salaunes;France;Bonjour, en couple avec Marie. Une fille de 13 ans, parfois des neveux. ;within an hour;1;1;1;1;1
292783593;https://www.airbnb.com/users/show/292783593;Christian;43715;;;;;;;0;1;1
39304520;https://www.airbnb.com/users/show/39304520;Ségolène;42208;Paris;France;;;;0,4;0;1;1
101910578;https://www.airbnb.com/users/show/101910578;Marina;42674;Anglet;France;;within a few hours;1;1;0;2;2
115392224;https://www.airbnb.com/users/show/115392224;Agathe;42773;Biarritz;France;"Je suis basée à côté de Biarritz. Native de la région. 
Respectueuse,  réactive et à disposition. ";;;;0;2;2
27678527;https://www.airbnb.com/users/show/27678527;Kévin;42048;Bordeaux;France;;;;0,67;0;1;3
8908955;https://www.airbnb.com/users/show/8908955;Fréderique;41535;Biarritz;France;"Amoureuse de la région depuis des années, je me suis récemment installée à Biarritz, après 7 ans passés à Londres. 
J'ai choisi de vivre au rythme des festayres et de la culture basque, de l'océan et de ses vagues qui m'enchantent chaque jour !";within an hour;1;0,91;1;1;1
298312169;https://www.airbnb.com/users/show/298312169;Nailet;43735;;;;;;1;0;1;1
56518140;https://www.airbnb.com/users/show/56518140;Mathilde;42397;Biarritz;France;"Bonjour à tous,
Je travaille dans la restauration, je suis une passionnée de la gastronomie.
Je pars quelques mois  à l'étranger et  je souhaite louer mon appartement.
Idéal pour surfeurs et sportifs. 
N'hésiter pas à me poser des questions.
Merci. ";within an hour;1;1;0;1;1
300537637;https://www.airbnb.com/users/show/300537637;Séverine;43744;;;;;;;0;1;1
224335733;https://www.airbnb.com/users/show/224335733;Bertrand;43409;Saint-Pée-sur-Nivelle;France;;within an hour;1;0,88;0;1;1
63360829;https://www.airbnb.com/users/show/63360829;Marie;42446;Saint-Jean-de-Luz;France;;;;;0;1;1
300747329;https://www.airbnb.com/users/show/300747329;Cecile;43745;;;;within an hour;1;0,98;1;1;1
228929107;https://www.airbnb.com/users/show/228929107;Lucie;43437;;;;;;;0;1;1
115957982;https://www.airbnb.com/users/show/115957982;Lydia;42777;Mouguerre;France;"Lydia 
46 ans associée gerante dans les enseignes 
Sportive..aimant la vie 
Maman de deux enfants..";;;0,67;0;1;1
300790227;https://www.airbnb.com/users/show/300790227;Domi;43745;Cabriès;France;"J aime le pays basque et particulièrement Biarritz ou j ai vécu mon adolescence , maintenant je vis en Provence  mais j aime tellement cette région que j ai voulu garder un pied à terre car j’aime y venir  pour me ressourcer  et le temps où j y suis pas je loue mon appart pour vous en faire profiter et découvrir cette région exceptionnelle .

C est une région magnifique et variée , entre montagne et océan il y’a beaucoup à visiter , à découvrir . 
On y mange très bien ,   
L’arrière-pays est à visiter c est très vert et il y a beaucoup de randonnée , balade à faire .   
Bayonne , St Jean de Luz , St Jean pied de port sont des villes pleins de charmes et à visiter également .
Les promenades au bord de l océan sont très agréables  et ressourçants , le bol d’air sera au rdv !

Je vous souhaite de bien profiter de votre séjour au pays basque !
";within a day;0,89;0,71;1;1;1
272507978;https://www.airbnb.com/users/show/272507978;Legrand;43646;Biarritz;France;;within a day;1;0,92;1;1;2
48164796;https://www.airbnb.com/users/show/48164796;Alexandre;42312;Bayonne;France;;within a day;1;0;0;1;1
5299887;https://www.airbnb.com/users/show/5299887;Laurent;41336;Anglet;France;Very  interested in modern art and design, tennis and surf.;;;0,8;0;1;1
298816833;https://www.airbnb.com/users/show/298816833;Betty;43737;;;;within an hour;1;0,99;1;2;2
301206001;https://www.airbnb.com/users/show/301206001;Yves;43747;;;;within a few hours;1;0,2;0;1;1
181810603;https://www.airbnb.com/users/show/181810603;Marie Claire;43191;Urrugne;France;;within a few hours;1;0,8;1;1;1
301417141;https://www.airbnb.com/users/show/301417141;Zara;43748;Anglet;France;;within a day;1;0,28;0;1;2
24767856;https://www.airbnb.com/users/show/24767856;Elise;41985;Biarritz;France;Bonjour/Egun on ! Boris et moi avons travaillé et voyagé à l'étranger quelques années avant de nous installer dans cette région magnifique. Le travail nous a amené jusqu'ici puisque nous travaillons tous les deux dans une ONG œuvrant pour la protection de l'Océan. Nous aimons le surf, la randonnée, les bons petits repas, les moments simples entre amis et en famille...bref nous espérons que vous aurez autant de plaisir que nous à découvrir Biarritz et ses environs.  ;within a day;1;0,93;1;1;1
301714465;https://www.airbnb.com/users/show/301714465;Dan;43749;Masparraute;France;;within an hour;1;1;0;5;5
299185555;https://www.airbnb.com/users/show/299185555;Isabelle;43739;;;;within a few hours;1;0,89;1;4;5
302044458;https://www.airbnb.com/users/show/302044458;Martine / Alain;43751;Anglet;France;;a few days or more;0,17;0;0;1;1
6107669;https://www.airbnb.com/users/show/6107669;Gill;41390;;;. Over  the years I have traveled and lived in the USA , Spain and finally here in Hendaye . I love to travel and have a keen in historical costume, fashion and art . I have worked In the fields of design and manufacturing and millinery over the years and teaching both design and language. ;within a few hours;1;0,96;0;1;2
299246759;https://www.airbnb.com/users/show/299246759;Annie;43739;;;;within an hour;1;1;0;1;1
274231422;https://www.airbnb.com/users/show/274231422;Sébastien;43653;Urrugne;France;;within a few hours;1;0,98;0;1;1
3574694;https://www.airbnb.com/users/show/3574694;Thierry;41167;Hendaye;France;"J'habite avec mon épouse (Pascale) dans le sud ouest de la France à Hendaye . Juste à la frontière avec l'Espagne.
C'est une région très jolie et très appréciée l'été pour ses plages de surf.
Nous aimons les voyages et partons régulièrement visiter de nouvelles régions.

";within a few hours;1;0,96;1;2;2
262771631;https://www.airbnb.com/users/show/262771631;Jean;43604;;;;within a few hours;1;0,83;0;2;3
190459498;https://www.airbnb.com/users/show/190459498;Christelle;43239;Cambo-les-Bains;France;;within an hour;0,67;1;0;1;1
308706741;https://www.airbnb.com/users/show/308706741;Jean-Philippe Et Marie-Martine;43780;;;;within an hour;1;1;1;1;1
235907018;https://www.airbnb.com/users/show/235907018;Arnaud;43476;Souraïde;France;;within an hour;1;0,83;0;2;2
282821294;https://www.airbnb.com/users/show/282821294;Hervé;43682;;;;within a few hours;1;0,91;1;2;2
197057951;https://www.airbnb.com/users/show/197057951;Ezec;43272;Bayonne;France;;within a few hours;1;0,91;1;1;1
309936442;https://www.airbnb.com/users/show/309936442;Lea;43785;;;"Bonjour
Enchantée je m'appelle Léa
J'ai passé une grande partie de mon enfance à Bayonne et c'est à ce moment là que je suis tombée amoureuse du Pays Basque! j'ai donc décidé de trouver un petit cocon, que j'ai refait à mon goût, dans cette région que j'aime tant. C'est un vrai plaisir d' y passer de bons moments, y recevoir famille et amis.
Je serais enchantée de vous y accueillir pour que vous puissiez profiter de la Côte Basque.
Bon séjour
Léa";within an hour;0,8;1;1;2;2
302145698;https://www.airbnb.com/users/show/302145698;Victor;43751;Haspres;France;;within an hour;1;1;0;1;1
25581254;https://www.airbnb.com/users/show/25581254;Sylvie Simone;42008;Urrugne;France;Jeune couple aimant les voyages souhaitons proposer notre maison afin que vous puissiez passer d’excellentes vacances au Pays Basque ;within an hour;1;0,83;0;1;1
9099211;https://www.airbnb.com/users/show/9099211;Clio;41545;;;;;;0,73;1;5;6
302279524;https://www.airbnb.com/users/show/302279524;Emilie;43752;;;;within a day;1;0,75;0;1;1
310615709;https://www.airbnb.com/users/show/310615709;Veronique;43788;Iholdy;France;;within an hour;1;1;1;1;3
302487735;https://www.airbnb.com/users/show/302487735;Marie;43753;;;;within an hour;1;0,92;1;1;1
124725081;https://www.airbnb.com/users/show/124725081;Anna Rita;42832;Saint-Jean-de-Luz;France;Hi there, my name is Anna. Originally from Brazil, I now live in France, in Paris and St-Jean-de-Luz. My favourite things in the world are music (I play Brazilian percussion and guitar), traveling and of course, chocolate! I love meeting people from different parts of the world and I look forward to connecting with you as a host or traveler. I will do my best to make your stay as comfortable as possible.;within a day;1;0,9;0;1;1
126941069;https://www.airbnb.com/users/show/126941069;Elodie;42846;Pau;France;"Landaise d'origine, je m'appelle Elodie et je vis dans le sud ouest de la France dans les Pyrénées Atlantiques où je navigue entre Pau et nos belles côtes Landaise et Basque lors de mes temps libres.

Je travaille dans les systèmes d'information dans le domaine des ressources humaines.
Je suis passionnée par l'humain, la rénovation de logements dans l'ancien et la décoration d'intérieur pour se sentir bien chez soi.";within a day;0,97;0,74;1;7;9
311060327;https://www.airbnb.com/users/show/311060327;Marc;43790;;;;;;1;0;1;1
37141357;https://www.airbnb.com/users/show/37141357;Sabrina;42185;Hendaye;France;;within an hour;1;1;0;2;3
311167442;https://www.airbnb.com/users/show/311167442;Lili;43790;;;;within an hour;1;0,98;1;1;2
302927726;https://www.airbnb.com/users/show/302927726;Régine;43755;Ascain;France;;within an hour;1;1;1;1;2
238761128;https://www.airbnb.com/users/show/238761128;Véronique;43489;;;;;;0,5;0;1;3
311704449;https://www.airbnb.com/users/show/311704449;Jean Pierre;43793;Arnéguy;France;;within an hour;1;1;1;1;1
23812313;https://www.airbnb.com/users/show/23812313;Mouna;41959;Bordeaux;France;;;;1;0;1;1
33846661;https://www.airbnb.com/users/show/33846661;Sabine;42144;Ondres;France;;within a day;0,5;0,75;1;1;1
29685734;https://www.airbnb.com/users/show/29685734;Helene;42083;Toulouse;France;;within a few hours;1;0,95;1;1;1
312240927;https://www.airbnb.com/users/show/312240927;Gabriel;43795;Anglet;France;;a few days or more;0;;0;1;1
242777970;https://www.airbnb.com/users/show/242777970;Audrey;43508;Boucau;France;;;;1;0;1;1
55906965;https://www.airbnb.com/users/show/55906965;Jessica Ferreras;42393;Biarritz;France;;within an hour;1;0,82;0;1;1
